region,year,scenario,weather_year,annual_demand_mwh
p72,2041,IRA_low,2010,43878174.0
p72,2041,IRA_low,2011,43824374.0
p72,2041,IRA_low,2012,43654273.0
p72,2041,IRA_low,2013,43883709.0
p72,2042,IRA_low,2007,44103845.0
p72,2042,IRA_low,2008,44185767.0
p72,2042,IRA_low,2009,44114547.0
p72,2042,IRA_low,2010,44172027.0
p72,2042,IRA_low,2011,44116511.0
p72,2042,IRA_low,2012,43941161.0
p72,2042,IRA_low,2013,44177615.0
p72,2043,IRA_low,2007,44395646.0
p72,2043,IRA_low,2008,44479432.0
p72,2043,IRA_low,2009,44406153.0
p72,2043,IRA_low,2010,44465894.0
p72,2043,IRA_low,2011,44408461.0
p72,2043,IRA_low,2012,44228143.0
p72,2043,IRA_low,2013,44471470.0
p72,2044,IRA_low,2007,44687457.0
p72,2044,IRA_low,2008,44773166.0
p72,2044,IRA_low,2009,44697793.0
p72,2044,IRA_low,2010,44759804.0
p72,2044,IRA_low,2011,44700593.0
p72,2044,IRA_low,2012,44515035.0
p72,2044,IRA_low,2013,44765367.0
p72,2045,IRA_low,2007,44979319.0
p72,2045,IRA_low,2008,45066942.0
p72,2045,IRA_low,2009,44989263.0
p72,2045,IRA_low,2010,45053764.0
p72,2045,IRA_low,2011,44992778.0
p72,2045,IRA_low,2012,44801963.0
p72,2045,IRA_low,2013,45059250.0
p72,2046,IRA_low,2007,45195157.0
p72,2046,IRA_low,2008,45282646.0
p72,2046,IRA_low,2009,45204054.0
p72,2046,IRA_low,2010,45270332.0
p72,2046,IRA_low,2011,45208491.0
p72,2046,IRA_low,2012,45016285.0
p72,2046,IRA_low,2013,45275287.0
p72,2047,IRA_low,2007,45411080.0
p72,2047,IRA_low,2008,45498291.0
p72,2047,IRA_low,2009,45418915.0
p72,2047,IRA_low,2010,45486955.0
p72,2047,IRA_low,2011,45424285.0
p72,2047,IRA_low,2012,45230576.0
p72,2047,IRA_low,2013,45491346.0
p72,2048,IRA_low,2007,45627001.0
p72,2048,IRA_low,2008,45714031.0
p72,2048,IRA_low,2009,45633797.0
p72,2048,IRA_low,2010,45703573.0
p72,2048,IRA_low,2011,45640146.0
p72,2048,IRA_low,2012,45444885.0
p72,2048,IRA_low,2013,45707346.0
p72,2049,IRA_low,2007,45842871.0
p72,2049,IRA_low,2008,45929754.0
p72,2049,IRA_low,2009,45848311.0
p72,2049,IRA_low,2010,45920194.0
p72,2049,IRA_low,2011,45855982.0
p72,2049,IRA_low,2012,45659264.0
p72,2049,IRA_low,2013,45923338.0
p72,2050,IRA_low,2007,46058751.0
p72,2050,IRA_low,2008,46145406.0
p72,2050,IRA_low,2009,46063426.0
p72,2050,IRA_low,2010,46136745.0
p72,2050,IRA_low,2011,46071736.0
p72,2050,IRA_low,2012,45873601.0
p72,2050,IRA_low,2013,46139467.0
p73,2020,IRA_low,2007,2039435.68
p73,2020,IRA_low,2008,2039048.54
p73,2020,IRA_low,2009,2039235.04
p73,2020,IRA_low,2010,2039295.14
p73,2020,IRA_low,2011,2039254.48
p73,2020,IRA_low,2012,2039067.98
p73,2020,IRA_low,2013,2039171.4
p73,2021,IRA_low,2007,2519494.0
p73,2021,IRA_low,2008,2519541.0
p73,2021,IRA_low,2009,2519493.0
p73,2021,IRA_low,2010,2519648.0
p73,2021,IRA_low,2011,2519508.0
p73,2021,IRA_low,2012,2519336.0
p73,2021,IRA_low,2013,2519531.0
p73,2022,IRA_low,2007,2604248.0
p73,2022,IRA_low,2008,2604092.0
p73,2022,IRA_low,2009,2604113.0
p73,2022,IRA_low,2010,2604130.0
p73,2022,IRA_low,2011,2604114.0
p73,2022,IRA_low,2012,2604196.0
p73,2022,IRA_low,2013,2604093.0
p73,2023,IRA_low,2007,2502380.0
p73,2023,IRA_low,2008,2502385.0
p73,2023,IRA_low,2009,2502373.0
p73,2023,IRA_low,2010,2502430.0
p73,2023,IRA_low,2011,2502410.0
p73,2023,IRA_low,2012,2502442.0
p73,2023,IRA_low,2013,2502442.0
p73,2024,IRA_low,2007,2550687.0
p73,2024,IRA_low,2008,2550539.0
p73,2024,IRA_low,2009,2550559.0
p73,2024,IRA_low,2010,2550634.0
p73,2024,IRA_low,2011,2550689.0
p73,2024,IRA_low,2012,2550633.0
p73,2024,IRA_low,2013,2550676.0
p73,2025,IRA_low,2007,2569051.0
p73,2025,IRA_low,2008,2569271.0
p73,2025,IRA_low,2009,2568755.0
p73,2025,IRA_low,2010,2569479.0
p73,2025,IRA_low,2011,2569045.0
p73,2025,IRA_low,2012,2568086.0
p73,2025,IRA_low,2013,2569465.0
p73,2026,IRA_low,2007,2610707.0
p73,2026,IRA_low,2008,2611852.0
p73,2026,IRA_low,2009,2610732.0
p73,2026,IRA_low,2010,2611910.0
p73,2026,IRA_low,2011,2610861.0
p73,2026,IRA_low,2012,2607750.0
p73,2026,IRA_low,2013,2611793.0
p73,2027,IRA_low,2007,2652289.0
p73,2027,IRA_low,2008,2654670.0
p73,2027,IRA_low,2009,2652411.0
p73,2027,IRA_low,2010,2654330.0
p73,2027,IRA_low,2011,2652601.0
p73,2027,IRA_low,2012,2647289.0
p73,2027,IRA_low,2013,2654529.0
p73,2028,IRA_low,2007,2693931.0
p73,2028,IRA_low,2008,2697365.0
p73,2028,IRA_low,2009,2694319.0
p73,2028,IRA_low,2010,2696964.0
p73,2028,IRA_low,2011,2694390.0
p73,2028,IRA_low,2012,2686848.0
p73,2028,IRA_low,2013,2697040.0
p73,2029,IRA_low,2007,2735400.0
p73,2029,IRA_low,2008,2740130.0
p73,2029,IRA_low,2009,2736090.0
p73,2029,IRA_low,2010,2739344.0
p73,2029,IRA_low,2011,2736147.0
p73,2029,IRA_low,2012,2726369.0
p73,2029,IRA_low,2013,2739619.0
p73,2030,IRA_low,2007,2777244.0
p73,2030,IRA_low,2008,2782871.0
p73,2030,IRA_low,2009,2777876.0
p73,2030,IRA_low,2010,2781718.0
p73,2030,IRA_low,2011,2778402.0
p73,2030,IRA_low,2012,2765936.0
p73,2030,IRA_low,2013,2782127.0
p73,2031,IRA_low,2007,2838160.0
p73,2031,IRA_low,2008,2844955.0
p73,2031,IRA_low,2009,2839062.0
p73,2031,IRA_low,2010,2843687.0
p73,2031,IRA_low,2011,2839080.0
p73,2031,IRA_low,2012,2824732.0
p73,2031,IRA_low,2013,2844060.0
p73,2032,IRA_low,2007,2899119.0
p73,2032,IRA_low,2008,2907134.0
p73,2032,IRA_low,2009,2900393.0
p73,2032,IRA_low,2010,2905656.0
p73,2032,IRA_low,2011,2900275.0
p73,2032,IRA_low,2012,2883550.0
p73,2032,IRA_low,2013,2906087.0
p73,2033,IRA_low,2007,2960093.0
p73,2033,IRA_low,2008,2969300.0
p73,2033,IRA_low,2009,2961468.0
p73,2033,IRA_low,2010,2967550.0
p73,2033,IRA_low,2011,2961479.0
p73,2033,IRA_low,2012,2942460.0
p73,2033,IRA_low,2013,2968108.0
p73,2034,IRA_low,2007,3021101.0
p73,2034,IRA_low,2008,3031451.0
p73,2034,IRA_low,2009,3022706.0
p73,2034,IRA_low,2010,3029416.0
p73,2034,IRA_low,2011,3022751.0
p73,2034,IRA_low,2012,3001301.0
p73,2034,IRA_low,2013,3030153.0
p73,2035,IRA_low,2007,3082027.0
p73,2035,IRA_low,2008,3093551.0
p73,2035,IRA_low,2009,3083909.0
p73,2035,IRA_low,2010,3091298.0
p73,2035,IRA_low,2011,3083864.0
p73,2035,IRA_low,2012,3060178.0
p73,2035,IRA_low,2013,3092124.0
p73,2036,IRA_low,2007,3147382.0
p73,2036,IRA_low,2008,3159584.0
p73,2036,IRA_low,2009,3149317.0
p73,2036,IRA_low,2010,3157333.0
p73,2036,IRA_low,2011,3149224.0
p73,2036,IRA_low,2012,3123548.0
p73,2036,IRA_low,2013,3158167.0
p73,2037,IRA_low,2007,3212563.0
p73,2037,IRA_low,2008,3225652.0
p73,2037,IRA_low,2009,3214604.0
p73,2037,IRA_low,2010,3223285.0
p73,2037,IRA_low,2011,3214502.0
p73,2037,IRA_low,2012,3187009.0
p73,2037,IRA_low,2013,3224208.0
p73,2038,IRA_low,2007,3277734.0
p73,2038,IRA_low,2008,3291772.0
p73,2038,IRA_low,2009,3279931.0
p73,2038,IRA_low,2010,3289164.0
p73,2038,IRA_low,2011,3279937.0
p73,2038,IRA_low,2012,3250410.0
p73,2038,IRA_low,2013,3290236.0
p73,2039,IRA_low,2007,3342943.0
p73,2039,IRA_low,2008,3357833.0
p73,2039,IRA_low,2009,3345185.0
p73,2039,IRA_low,2010,3355202.0
p73,2039,IRA_low,2011,3345372.0
p73,2039,IRA_low,2012,3313842.0
p73,2039,IRA_low,2013,3356311.0
p73,2040,IRA_low,2007,3408164.0
p73,2040,IRA_low,2008,3423939.0
p73,2040,IRA_low,2009,3410518.0
p73,2040,IRA_low,2010,3421118.0
p73,2040,IRA_low,2011,3410715.0
p73,2040,IRA_low,2012,3377279.0
p73,2040,IRA_low,2013,3422294.0
p73,2041,IRA_low,2007,3467170.0
p73,2041,IRA_low,2008,3483342.0
p73,2041,IRA_low,2009,3469451.0
p73,2041,IRA_low,2010,3480654.0
p73,2041,IRA_low,2011,3469614.0
p73,2041,IRA_low,2012,3435107.0
p73,2041,IRA_low,2013,3481771.0
p73,2042,IRA_low,2007,3526177.0
p73,2042,IRA_low,2008,3542781.0
p73,2042,IRA_low,2009,3528415.0
p73,2042,IRA_low,2010,3539973.0
p73,2042,IRA_low,2011,3528797.0
p73,2042,IRA_low,2012,3493284.0
p73,2042,IRA_low,2013,3541075.0
p73,2043,IRA_low,2007,3585136.0
p73,2043,IRA_low,2008,3602103.0
p73,2043,IRA_low,2009,3587434.0
p73,2043,IRA_low,2010,3599447.0
p73,2043,IRA_low,2011,3587754.0
p73,2043,IRA_low,2012,3551182.0
p73,2043,IRA_low,2013,3600108.0
p73,2044,IRA_low,2007,3644176.0
p73,2044,IRA_low,2008,3661576.0
p73,2044,IRA_low,2009,3646251.0
p73,2044,IRA_low,2010,3658754.0
p73,2044,IRA_low,2011,3646844.0
p73,2044,IRA_low,2012,3609249.0
p73,2044,IRA_low,2013,3659905.0
p73,2045,IRA_low,2007,3703194.0
p73,2045,IRA_low,2008,3720809.0
p73,2045,IRA_low,2009,3705182.0
p73,2045,IRA_low,2010,3718111.0
p73,2045,IRA_low,2011,3705876.0
p73,2045,IRA_low,2012,3667225.0
p73,2045,IRA_low,2013,3719296.0
p73,2046,IRA_low,2007,3746799.0
p73,2046,IRA_low,2008,3764409.0
p73,2046,IRA_low,2009,3748576.0
p73,2046,IRA_low,2010,3761900.0
p73,2046,IRA_low,2011,3749541.0
p73,2046,IRA_low,2012,3710522.0
p73,2046,IRA_low,2013,3763003.0
p73,2047,IRA_low,2007,3790446.0
p73,2047,IRA_low,2008,3807983.0
p73,2047,IRA_low,2009,3792049.0
p73,2047,IRA_low,2010,3805724.0
p73,2047,IRA_low,2011,3793133.0
p73,2047,IRA_low,2012,3753916.0
p73,2047,IRA_low,2013,3806561.0
p73,2048,IRA_low,2007,3834096.0
p73,2048,IRA_low,2008,3851604.0
p73,2048,IRA_low,2009,3835432.0
p73,2048,IRA_low,2010,3849500.0
p73,2048,IRA_low,2011,3836704.0
p73,2048,IRA_low,2012,3797142.0
p73,2048,IRA_low,2013,3850298.0
p73,2049,IRA_low,2007,3877678.0
p73,2049,IRA_low,2008,3895249.0
p73,2049,IRA_low,2009,3878827.0
p73,2049,IRA_low,2010,3893351.0
p73,2049,IRA_low,2011,3880385.0
p73,2049,IRA_low,2012,3840535.0
p73,2049,IRA_low,2013,3893949.0
p73,2050,IRA_low,2007,3921295.0
p73,2050,IRA_low,2008,3938799.0
p73,2050,IRA_low,2009,3922241.0
p73,2050,IRA_low,2010,3937126.0
p73,2050,IRA_low,2011,3923907.0
p73,2050,IRA_low,2012,3883927.0
p73,2050,IRA_low,2013,3937587.0
p74,2020,IRA_low,2007,2890084.1
p74,2020,IRA_low,2008,2890261.28
p74,2020,IRA_low,2009,2889962.23
p74,2020,IRA_low,2010,2890070.04
p74,2020,IRA_low,2011,2890022.23
p74,2020,IRA_low,2012,2889951.92
p74,2020,IRA_low,2013,2890241.6
p74,2021,IRA_low,2007,2026449.0
p74,2021,IRA_low,2008,2026522.0
p74,2021,IRA_low,2009,2026421.0
p74,2021,IRA_low,2010,2026580.0
p74,2021,IRA_low,2011,2026495.0
p74,2021,IRA_low,2012,2026467.0
p74,2021,IRA_low,2013,2026608.0
p74,2022,IRA_low,2007,2046937.0
p74,2022,IRA_low,2008,2047058.0
p74,2022,IRA_low,2009,2046971.0
p74,2022,IRA_low,2010,2046990.0
p74,2022,IRA_low,2011,2047027.0
p74,2022,IRA_low,2012,2047051.0
p74,2022,IRA_low,2013,2047063.0
p74,2023,IRA_low,2007,1982271.0
p74,2023,IRA_low,2008,1982284.0
p74,2023,IRA_low,2009,1982259.0
p74,2023,IRA_low,2010,1982333.0
p74,2023,IRA_low,2011,1982309.0
p74,2023,IRA_low,2012,1982285.0
p74,2023,IRA_low,2013,1982339.0
p74,2024,IRA_low,2007,1999768.0
p74,2024,IRA_low,2008,1999657.0
p74,2024,IRA_low,2009,1999573.0
p74,2024,IRA_low,2010,1999673.0
p74,2024,IRA_low,2011,1999619.0
p74,2024,IRA_low,2012,1999682.0
p74,2024,IRA_low,2013,1999714.0
p74,2025,IRA_low,2007,2017667.0
p74,2025,IRA_low,2008,2018047.0
p74,2025,IRA_low,2009,2017706.0
p74,2025,IRA_low,2010,2017013.0
p74,2025,IRA_low,2011,2017423.0
p74,2025,IRA_low,2012,2015643.0
p74,2025,IRA_low,2013,2018126.0
p74,2026,IRA_low,2007,2073478.0
p74,2026,IRA_low,2008,2075000.0
p74,2026,IRA_low,2009,2073940.0
p74,2026,IRA_low,2010,2070650.0
p74,2026,IRA_low,2011,2072824.0
p74,2026,IRA_low,2012,2065833.0
p74,2026,IRA_low,2013,2074865.0
p74,2027,IRA_low,2007,2129229.0
p74,2027,IRA_low,2008,2131998.0
p74,2027,IRA_low,2009,2130341.0
p74,2027,IRA_low,2010,2124322.0
p74,2027,IRA_low,2011,2128296.0
p74,2027,IRA_low,2012,2117459.0
p74,2027,IRA_low,2013,2131469.0
p74,2028,IRA_low,2007,2185029.0
p74,2028,IRA_low,2008,2188933.0
p74,2028,IRA_low,2009,2186545.0
p74,2028,IRA_low,2010,2177980.0
p74,2028,IRA_low,2011,2183546.0
p74,2028,IRA_low,2012,2168490.0
p74,2028,IRA_low,2013,2188456.0
p74,2029,IRA_low,2007,2240926.0
p74,2029,IRA_low,2008,2245917.0
p74,2029,IRA_low,2009,2242874.0
p74,2029,IRA_low,2010,2231693.0
p74,2029,IRA_low,2011,2239093.0
p74,2029,IRA_low,2012,2219448.0
p74,2029,IRA_low,2013,2245129.0
p74,2030,IRA_low,2007,2296696.0
p74,2030,IRA_low,2008,2302824.0
p74,2030,IRA_low,2009,2299172.0
p74,2030,IRA_low,2010,2285291.0
p74,2030,IRA_low,2011,2294503.0
p74,2030,IRA_low,2012,2270321.0
p74,2030,IRA_low,2013,2302050.0
p74,2031,IRA_low,2007,2369234.0
p74,2031,IRA_low,2008,2376732.0
p74,2031,IRA_low,2009,2372212.0
p74,2031,IRA_low,2010,2355970.0
p74,2031,IRA_low,2011,2366659.0
p74,2031,IRA_low,2012,2337910.0
p74,2031,IRA_low,2013,2375619.0
p74,2032,IRA_low,2007,2441831.0
p74,2032,IRA_low,2008,2450701.0
p74,2032,IRA_low,2009,2445417.0
p74,2032,IRA_low,2010,2426343.0
p74,2032,IRA_low,2011,2438874.0
p74,2032,IRA_low,2012,2405578.0
p74,2032,IRA_low,2013,2449309.0
p74,2033,IRA_low,2007,2514531.0
p74,2033,IRA_low,2008,2524296.0
p74,2033,IRA_low,2009,2518410.0
p74,2033,IRA_low,2010,2496771.0
p74,2033,IRA_low,2011,2511167.0
p74,2033,IRA_low,2012,2473291.0
p74,2033,IRA_low,2013,2522917.0
p74,2034,IRA_low,2007,2587041.0
p74,2034,IRA_low,2008,2598125.0
p74,2034,IRA_low,2009,2591651.0
p74,2034,IRA_low,2010,2567450.0
p74,2034,IRA_low,2011,2583307.0
p74,2034,IRA_low,2012,2541105.0
p74,2034,IRA_low,2013,2596568.0
p74,2035,IRA_low,2007,2659543.0
p74,2035,IRA_low,2008,2671869.0
p74,2035,IRA_low,2009,2664712.0
p74,2035,IRA_low,2010,2637818.0
p74,2035,IRA_low,2011,2655670.0
p74,2035,IRA_low,2012,2608732.0
p74,2035,IRA_low,2013,2670241.0
p74,2036,IRA_low,2007,2728761.0
p74,2036,IRA_low,2008,2741954.0
p74,2036,IRA_low,2009,2734209.0
p74,2036,IRA_low,2010,2705333.0
p74,2036,IRA_low,2011,2724296.0
p74,2036,IRA_low,2012,2673965.0
p74,2036,IRA_low,2013,2740184.0
p74,2037,IRA_low,2007,2797536.0
p74,2037,IRA_low,2008,2811970.0
p74,2037,IRA_low,2009,2803652.0
p74,2037,IRA_low,2010,2772790.0
p74,2037,IRA_low,2011,2793066.0
p74,2037,IRA_low,2012,2739101.0
p74,2037,IRA_low,2013,2810163.0
p74,2038,IRA_low,2007,2866731.0
p74,2038,IRA_low,2008,2882086.0
p74,2038,IRA_low,2009,2873161.0
p74,2038,IRA_low,2010,2840093.0
p74,2038,IRA_low,2011,2861776.0
p74,2038,IRA_low,2012,2804235.0
p74,2038,IRA_low,2013,2879935.0
p74,2039,IRA_low,2007,2935702.0
p74,2039,IRA_low,2008,2952046.0
p74,2039,IRA_low,2009,2942643.0
p74,2039,IRA_low,2010,2907658.0
p74,2039,IRA_low,2011,2930655.0
p74,2039,IRA_low,2012,2869401.0
p74,2039,IRA_low,2013,2949929.0
p74,2040,IRA_low,2007,3004783.0
p74,2040,IRA_low,2008,3022010.0
p74,2040,IRA_low,2009,3012145.0
p74,2040,IRA_low,2010,2975010.0
p74,2040,IRA_low,2011,2999355.0
p74,2040,IRA_low,2012,2934618.0
p74,2040,IRA_low,2013,3019773.0
p74,2041,IRA_low,2007,3055165.0
p74,2041,IRA_low,2008,3073176.0
p74,2041,IRA_low,2009,3062916.0
p74,2041,IRA_low,2010,3024781.0
p74,2041,IRA_low,2011,3049699.0
p74,2041,IRA_low,2012,2983032.0
p74,2041,IRA_low,2013,3070769.0
p74,2042,IRA_low,2007,3105756.0
p74,2042,IRA_low,2008,3124166.0
p74,2042,IRA_low,2009,3113643.0
p74,2042,IRA_low,2010,3074472.0
p74,2042,IRA_low,2011,3100052.0
p74,2042,IRA_low,2012,3031452.0
p74,2042,IRA_low,2013,3121822.0
p74,2043,IRA_low,2007,3156266.0
p74,2043,IRA_low,2008,3175212.0
p74,2043,IRA_low,2009,3164391.0
p74,2043,IRA_low,2010,3124187.0
p74,2043,IRA_low,2011,3150432.0
p74,2043,IRA_low,2012,3079924.0
p74,2043,IRA_low,2013,3172868.0
p74,2044,IRA_low,2007,3206665.0
p74,2044,IRA_low,2008,3226263.0
p74,2044,IRA_low,2009,3215073.0
p74,2044,IRA_low,2010,3173970.0
p74,2044,IRA_low,2011,3200757.0
p74,2044,IRA_low,2012,3128479.0
p74,2044,IRA_low,2013,3223804.0
p74,2045,IRA_low,2007,3257221.0
p74,2045,IRA_low,2008,3277369.0
p74,2045,IRA_low,2009,3265764.0
p74,2045,IRA_low,2010,3223627.0
p74,2045,IRA_low,2011,3251014.0
p74,2045,IRA_low,2012,3176822.0
p74,2045,IRA_low,2013,3274789.0
p74,2046,IRA_low,2007,3290122.0
p74,2046,IRA_low,2008,3310441.0
p74,2046,IRA_low,2009,3298593.0
p74,2046,IRA_low,2010,3256441.0
p74,2046,IRA_low,2011,3283907.0
p74,2046,IRA_low,2012,3208858.0
p74,2046,IRA_low,2013,3307793.0
p74,2047,IRA_low,2007,3323032.0
p74,2047,IRA_low,2008,3343475.0
p74,2047,IRA_low,2009,3331449.0
p74,2047,IRA_low,2010,3289102.0
p74,2047,IRA_low,2011,3316576.0
p74,2047,IRA_low,2012,3240941.0
p74,2047,IRA_low,2013,3340844.0
p74,2048,IRA_low,2007,3355833.0
p74,2048,IRA_low,2008,3376437.0
p74,2048,IRA_low,2009,3364289.0
p74,2048,IRA_low,2010,3321792.0
p74,2048,IRA_low,2011,3349464.0
p74,2048,IRA_low,2012,3272824.0
p74,2048,IRA_low,2013,3373965.0
p74,2049,IRA_low,2007,3388742.0
p74,2049,IRA_low,2008,3409446.0
p74,2049,IRA_low,2009,3397084.0
p74,2049,IRA_low,2010,3354351.0
p74,2049,IRA_low,2011,3382178.0
p74,2049,IRA_low,2012,3304922.0
p74,2049,IRA_low,2013,3406897.0
p74,2050,IRA_low,2007,3421701.0
p74,2050,IRA_low,2008,3442335.0
p74,2050,IRA_low,2009,3429954.0
p74,2050,IRA_low,2010,3387187.0
p74,2050,IRA_low,2011,3414894.0
p74,2050,IRA_low,2012,3336934.0
p74,2050,IRA_low,2013,3439984.0
p75,2020,IRA_low,2007,9860272.18
p75,2020,IRA_low,2008,9860101.14
p75,2020,IRA_low,2009,9860132.6
p75,2020,IRA_low,2010,9860043.15
p75,2020,IRA_low,2011,9860225.98
p75,2020,IRA_low,2012,9859310.82
p75,2020,IRA_low,2013,9859851.46
p75,2021,IRA_low,2007,10810695.0
p75,2021,IRA_low,2008,10810912.0
p75,2021,IRA_low,2009,10810592.0
p75,2021,IRA_low,2010,10810700.0
p75,2021,IRA_low,2011,10810724.0
p75,2021,IRA_low,2012,10810822.0
p75,2021,IRA_low,2013,10811048.0
p75,2022,IRA_low,2007,10865536.0
p75,2022,IRA_low,2008,10865427.0
p75,2022,IRA_low,2009,10865302.0
p75,2022,IRA_low,2010,10865434.0
p75,2022,IRA_low,2011,10865486.0
p75,2022,IRA_low,2012,10865452.0
p75,2022,IRA_low,2013,10865315.0
p75,2023,IRA_low,2007,10673481.0
p75,2023,IRA_low,2008,10673401.0
p75,2023,IRA_low,2009,10673447.0
p75,2023,IRA_low,2010,10673436.0
p75,2023,IRA_low,2011,10673432.0
p75,2023,IRA_low,2012,10673409.0
p75,2023,IRA_low,2013,10673398.0
p75,2024,IRA_low,2007,10721301.0
p75,2024,IRA_low,2008,10721299.0
p75,2024,IRA_low,2009,10721278.0
p75,2024,IRA_low,2010,10721280.0
p75,2024,IRA_low,2011,10721267.0
p75,2024,IRA_low,2012,10721279.0
p75,2024,IRA_low,2013,10721358.0
p75,2025,IRA_low,2007,10767755.0
p75,2025,IRA_low,2008,10771653.0
p75,2025,IRA_low,2009,10768984.0
p75,2025,IRA_low,2010,10765583.0
p75,2025,IRA_low,2011,10767545.0
p75,2025,IRA_low,2012,10762494.0
p75,2025,IRA_low,2013,10771939.0
p75,2026,IRA_low,2007,10959423.0
p75,2026,IRA_low,2008,10973572.0
p75,2026,IRA_low,2009,10966025.0
p75,2026,IRA_low,2010,10952291.0
p75,2026,IRA_low,2011,10960729.0
p75,2026,IRA_low,2012,10943364.0
p75,2026,IRA_low,2013,10974758.0
p75,2027,IRA_low,2007,11151037.0
p75,2027,IRA_low,2008,11175511.0
p75,2027,IRA_low,2009,11162928.0
p75,2027,IRA_low,2010,11139213.0
p75,2027,IRA_low,2011,11153911.0
p75,2027,IRA_low,2012,11124304.0
p75,2027,IRA_low,2013,11177606.0
p75,2028,IRA_low,2007,11342636.0
p75,2028,IRA_low,2008,11377567.0
p75,2028,IRA_low,2009,11359914.0
p75,2028,IRA_low,2010,11325982.0
p75,2028,IRA_low,2011,11347051.0
p75,2028,IRA_low,2012,11305231.0
p75,2028,IRA_low,2013,11380511.0
p75,2029,IRA_low,2007,11534299.0
p75,2029,IRA_low,2008,11579408.0
p75,2029,IRA_low,2009,11556920.0
p75,2029,IRA_low,2010,11512796.0
p75,2029,IRA_low,2011,11540343.0
p75,2029,IRA_low,2012,11486186.0
p75,2029,IRA_low,2013,11583334.0
p75,2030,IRA_low,2007,11726022.0
p75,2030,IRA_low,2008,11781343.0
p75,2030,IRA_low,2009,11753844.0
p75,2030,IRA_low,2010,11699607.0
p75,2030,IRA_low,2011,11733504.0
p75,2030,IRA_low,2012,11667053.0
p75,2030,IRA_low,2013,11786202.0
p75,2031,IRA_low,2007,11989985.0
p75,2031,IRA_low,2008,12055889.0
p75,2031,IRA_low,2009,12023487.0
p75,2031,IRA_low,2010,11958687.0
p75,2031,IRA_low,2011,11999360.0
p75,2031,IRA_low,2012,11920088.0
p75,2031,IRA_low,2013,12062003.0
p75,2032,IRA_low,2007,12253959.0
p75,2032,IRA_low,2008,12330508.0
p75,2032,IRA_low,2009,12293044.0
p75,2032,IRA_low,2010,12217728.0
p75,2032,IRA_low,2011,12265247.0
p75,2032,IRA_low,2012,12173138.0
p75,2032,IRA_low,2013,12337819.0
p75,2033,IRA_low,2007,12517808.0
p75,2033,IRA_low,2008,12604852.0
p75,2033,IRA_low,2009,12562581.0
p75,2033,IRA_low,2010,12476753.0
p75,2033,IRA_low,2011,12531122.0
p75,2033,IRA_low,2012,12426192.0
p75,2033,IRA_low,2013,12613676.0
p75,2034,IRA_low,2007,12781740.0
p75,2034,IRA_low,2008,12879476.0
p75,2034,IRA_low,2009,12832198.0
p75,2034,IRA_low,2010,12735921.0
p75,2034,IRA_low,2011,12797043.0
p75,2034,IRA_low,2012,12679299.0
p75,2034,IRA_low,2013,12889436.0
p75,2035,IRA_low,2007,13045791.0
p75,2035,IRA_low,2008,13153991.0
p75,2035,IRA_low,2009,13101735.0
p75,2035,IRA_low,2010,12994919.0
p75,2035,IRA_low,2011,13062883.0
p75,2035,IRA_low,2012,12932278.0
p75,2035,IRA_low,2013,13165247.0
p75,2036,IRA_low,2007,13316160.0
p75,2036,IRA_low,2008,13433096.0
p75,2036,IRA_low,2009,13376622.0
p75,2036,IRA_low,2010,13261364.0
p75,2036,IRA_low,2011,13334501.0
p75,2036,IRA_low,2012,13193029.0
p75,2036,IRA_low,2013,13445376.0
p75,2037,IRA_low,2007,13586552.0
p75,2037,IRA_low,2008,13712217.0
p75,2037,IRA_low,2009,13651478.0
p75,2037,IRA_low,2010,13527784.0
p75,2037,IRA_low,2011,13606314.0
p75,2037,IRA_low,2012,13453707.0
p75,2037,IRA_low,2013,13725482.0
p75,2038,IRA_low,2007,13856918.0
p75,2038,IRA_low,2008,13991289.0
p75,2038,IRA_low,2009,13926330.0
p75,2038,IRA_low,2010,13794252.0
p75,2038,IRA_low,2011,13878098.0
p75,2038,IRA_low,2012,13714374.0
p75,2038,IRA_low,2013,14005707.0
p75,2039,IRA_low,2007,14127364.0
p75,2039,IRA_low,2008,14270409.0
p75,2039,IRA_low,2009,14201145.0
p75,2039,IRA_low,2010,14060724.0
p75,2039,IRA_low,2011,14149705.0
p75,2039,IRA_low,2012,13974972.0
p75,2039,IRA_low,2013,14285869.0
p75,2040,IRA_low,2007,14397716.0
p75,2040,IRA_low,2008,14549576.0
p75,2040,IRA_low,2009,14476059.0
p75,2040,IRA_low,2010,14327140.0
p75,2040,IRA_low,2011,14421389.0
p75,2040,IRA_low,2012,14235643.0
p75,2040,IRA_low,2013,14565958.0
p75,2041,IRA_low,2007,14613007.0
p75,2041,IRA_low,2008,14769706.0
p75,2041,IRA_low,2009,14693336.0
p75,2041,IRA_low,2010,14540159.0
p75,2041,IRA_low,2011,14636760.0
p75,2041,IRA_low,2012,14444029.0
p75,2041,IRA_low,2013,14786835.0
p75,2042,IRA_low,2007,14828299.0
p75,2042,IRA_low,2008,14989767.0
p75,2042,IRA_low,2009,14910676.0
p75,2042,IRA_low,2010,14753170.0
p75,2042,IRA_low,2011,14852119.0
p75,2042,IRA_low,2012,14652276.0
p75,2042,IRA_low,2013,15007614.0
p75,2043,IRA_low,2007,15043553.0
p75,2043,IRA_low,2008,15209884.0
p75,2043,IRA_low,2009,15127964.0
