substation_id,CBSAFP,POPESTIMATE2019,rb,region,IPM_Region
115488,12940,854884.0,p58,p58,p58
152466,18140,2122271.0,p112,p112,p112
301853,40900,2363730.0,p9,p9,p9
120234,36740,2608147.0,p101,p101,p101
306745,29820,2266715.0,p13,p13,p13
151378,42680,159923.0,p102,p102,p102
145776,29620,550391.0,p103,p103,p103
115609,32820,1346045.0,p92,p92,p92
300390,31080,13214799.0,p10,p10,p10
117409,28140,2157990.0,p54,p54,p54
110121,27140,594806.0,p87,p87,p87
112232,48900,297533.0,p98,p98,p98
155160,13820,1090435.0,p89,p89,p89
151084,35840,836995.0,p101,p101,p101
116018,12060,6020364.0,p94,p94,p94
150834,29460,724777.0,p101,p101,p101
117436,28140,2157990.0,p54,p54,p54
149308,46140,998626.0,p51,p51,p51
123866,39740,421164.0,p122,p122,p122
306801,19100,7573136.0,p63,p63,p63
149767,27140,594806.0,p87,p87,p87
149593,22220,534904.0,p56,p56,p56
144563,43580,144701.0,p45,p45,p45
129614,33460,3640043.0,p43,p43,p43
150234,35380,1270530.0,p58,p58,p58
301570,41940,1990660.0,p9,p9,p9
107802,22900,250368.0,p56,p56,p56
309076,41740,3338330.0,p11,p11,p11
115657,12940,854884.0,p58,p58,p58
120240,36740,2608147.0,p101,p101,p101
150255,35380,1270530.0,p58,p58,p58
153561,27140,594806.0,p87,p87,p87
113548,17980,321048.0,p94,p94,p94
147034,47260,1768901.0,p99,p99,p99
303892,41860,4731803.0,p9,p9,p9
147835,40060,1291900.0,p99,p99,p99
116215,12060,6020364.0,p94,p94,p94
203687,19740,2967239.0,p33,p33,p33
147939,47260,1768901.0,p99,p99,p99
153933,16620,257074.0,p117,p117,p117
203739,24300,154210.0,p33,p33,p33
151424,26140,149657.0,p101,p101,p101
132267,35620_p126,6585382.235587343,p126,p126,p126
115489,12940,854884.0,p58,p58,p58
116277,12060,6020364.0,p94,p94,p94
148159,34980,1934317.0,p92,p92,p92
143614,35620_p126,6585382.235587343,p126,p126,p126
145770,24340,1077370.0,p103,p103,p103
306891,38060,4948203.0,p28,p28,p28
144597,19820,4319629.0,p103,p103,p103
146332,40060,1291900.0,p99,p99,p99
202083,19740,2967239.0,p33,p33,p33
144658,22420,405813.0,p103,p103,p103
130427,43580,144701.0,p45,p45,p45
153365,44100,206868.0,p82,p82,p82
138431,10900,844052.0,p122,p122,p122
113364,35380,1270530.0,p58,p58,p58
116235,23580,204441.0,p94,p94,p94
128533,22420,405813.0,p103,p103,p103
115321,28940,869046.0,p92,p92,p92
117633,44180,470300.0,p55,p55,p55
115154,39580,1390785.0,p98,p98,p98
131640,36540,949442.0,p41,p41,p41
115475,12940,854884.0,p58,p58,p58
147049,47260,1768901.0,p99,p99,p99
143547,33460,3640043.0,p43,p43,p43
144515,16980,9458539.0,p80,p80,p80
152322,17460,2048449.0,p111,p111,p111
306969,16100,58460.0,p47,p47,p47
116216,12060,6020364.0,p94,p94,p94
201412,19740,2967239.0,p33,p33,p33
148024,28940,869046.0,p92,p92,p92
123421,37980,6102434.0,p122,p122,p122
121689,17900,838433.0,p96,p96,p96
115447,39580,1390785.0,p98,p98,p98
149427,22900,250368.0,p56,p56,p56
124618,45460,186367.0,p105,p105,p105
202196,19740,2967239.0,p33,p33,p33
306611,41940,1990660.0,p9,p9,p9
300360,40900,2363730.0,p9,p9,p9
153508,34980,1934317.0,p92,p92,p92
114099,22180,526719.0,p98,p98,p98
112496,12940,854884.0,p58,p58,p58
150910,33100,6166488.0,p102,p102,p102
309584,19100,7573136.0,p63,p63,p63
117547,28140,2157990.0,p54,p54,p54
202099,19740,2967239.0,p33,p33,p33
149842,12940,854884.0,p58,p58,p58
151156,23060,413263.0,p105,p105,p105
163509,20740,169304.0,p46,p46,p46
112489,12940,854884.0,p58,p58,p58
203799,19740,2967239.0,p33,p33,p33
148945,46140,998626.0,p51,p51,p51
151087,35840,836995.0,p101,p101,p101
304324,19100,7573136.0,p63,p63,p63
117146,28140,2157990.0,p54,p54,p54
151086,35840,836995.0,p101,p101,p101
301288,41740,3338330.0,p11,p11,p11
153560,27140,594806.0,p87,p87,p87
140906,35620_p126,6585382.235587343,p126,p126,p126
115608,32820,1346045.0,p92,p92,p92
148856,48620,640218.0,p53,p53,p53
130403,19820,4319629.0,p103,p103,p103
150550,33100,6166488.0,p102,p102,p102
304370,39820,180080.0,p9,p9,p9
310029,33700,550660.0,p9,p9,p9
111538,12060,6020364.0,p94,p94,p94
111049,26620,471824.0,p89,p89,p89
147891,40060,1291900.0,p99,p99,p99
113649,19430,807611.0,p113,p113,p113
306365,31080,13214799.0,p10,p10,p10
201769,38900,2492412.0,p5,p5,p5
114165,20500,644367.0,p98,p98,p98
148090,28940,869046.0,p92,p92,p92
146245,12580,2800053.0,p123,p123,p123
308606,18580,429024.0,p65,p65,p65
115251,39580,1390785.0,p98,p98,p98
146766,12580,2800053.0,p123,p123,p123
128381,22420,405813.0,p103,p103,p103
124617,45460,186367.0,p105,p105,p105
308815,13140,392563.0,p66,p66,p66
124619,45460,186367.0,p105,p105,p105
307289,38060,4948203.0,p28,p28,p28
146506,42540,553885.0,p122,p122,p122
136004,35620_p127,2528791.459936988,p127,p127,p127
120219,36740,2608147.0,p101,p101,p101
148541,28940,869046.0,p92,p92,p92
148544,28940,869046.0,p92,p92,p92
151258,29180,489207.0,p58,p58,p58
148098,28940,869046.0,p92,p92,p92
119438,46140,998626.0,p51,p51,p51
150761,36740,2608147.0,p101,p101,p101
116384,40060,1291900.0,p99,p99,p99
150256,35380,1270530.0,p58,p58,p58
150441,27740,203649.0,p92,p92,p92
306047,18580,429024.0,p65,p65,p65
147777,34100,142749.0,p92,p92,p92
117472,28140,2157990.0,p54,p54,p54
309701,26420,7066141.0,p67,p67,p67
107905,22220,534904.0,p56,p56,p56
201314,36260,683864.0,p25,p25,p25
149356,48620,640218.0,p53,p53,p53
201104,38900,2492412.0,p5,p5,p5
148099,28940,869046.0,p92,p92,p92
201056,38900,2492412.0,p5,p5,p5
305725,15180,423163.0,p65,p65,p65
206369,36260,683864.0,p25,p25,p25
161394,47900,6280487.0,p123,p123,p123
146761,29540,545724.0,p122,p122,p122
111927,35380,1270530.0,p58,p58,p58
150843,27260,1559514.0,p101,p101,p101
147287,17300,307820.0,p92,p92,p92
147367,25420,577941.0,p122,p122,p122
110055,19140,144724.0,p94,p94,p94
159737,37900,400561.0,p82,p82,p82
115419,16860,565194.0,p92,p92,p92
150845,27260,1559514.0,p101,p101,p101
112493,12940,854884.0,p58,p58,p58
155520,17140,2221208.0,p114,p114,p114
120859,17900,838433.0,p96,p96,p96
128442,19820,4319629.0,p103,p103,p103
154236,16740,2636883.0,p97,p97,p97
140875,35620_p126,6585382.235587343,p126,p126,p126
132248,45940,367430.0,p126,p126,p126
308786,31080,13214799.0,p10,p10,p10
303899,31080,13214799.0,p10,p10,p10
112507,12940,854884.0,p58,p58,p58
112431,12940,854884.0,p58,p58,p58
151546,27260,1559514.0,p101,p101,p101
153512,34980,1934317.0,p92,p92,p92
150232,35380,1270530.0,p58,p58,p58
113596,45780,641816.0,p111,p111,p111
136530,39100,679158.0,p127,p127,p127
122244,16980,9458539.0,p80,p80,p80
203697,22660,356899.0,p33,p33,p33
152586,42340,393353.0,p94,p94,p94
301754,13140,392563.0,p66,p66,p66
149988,30780,742384.0,p85,p85,p85
155343,33860,373290.0,p90,p90,p90
201052,38900,2492412.0,p5,p5,p5
115420,16860,565194.0,p92,p92,p92
310471,29820,2266715.0,p13,p13,p13
148548,28940,869046.0,p92,p92,p92
116212,28940,869046.0,p92,p92,p92
155340,10700,96774.0,p89,p89,p89
114132,35380,1270530.0,p58,p58,p58
116069,28940,869046.0,p92,p92,p92
115474,12940,854884.0,p58,p58,p58
153052,19460,152603.0,p89,p89,p89
308639,29820,2266715.0,p13,p13,p13
153929,19430,807611.0,p113,p113,p113
306844,31080,13214799.0,p10,p10,p10
308720,19100,7573136.0,p63,p63,p63
200897,42660,3979845.0,p1,p1,p1
305609,40900,2363730.0,p9,p9,p9
155259,22520,147970.0,p89,p89,p89
146185,47900,6280487.0,p123,p123,p123
109085,33660,429536.0,p90,p90,p90
144024,37980,6102434.0,p122,p122,p122
140907,35620_p126,6585382.235587343,p126,p126,p126
307741,38060,4948203.0,p28,p28,p28
115091,49180,676008.0,p97,p97,p97
136515,25540,1204877.0,p132,p132,p132
111880,12940,854884.0,p58,p58,p58
306761,13140,392563.0,p66,p66,p66
130402,19820,4319629.0,p103,p103,p103
307512,31080,13214799.0,p10,p10,p10
309454,29820,2266715.0,p13,p13,p13
309537,41860,4731803.0,p9,p9,p9
143976,45940,367430.0,p126,p126,p126
108678,35840,836995.0,p101,p101,p101
115412,32820,1346045.0,p92,p92,p92
149594,22220,534904.0,p56,p56,p56
146508,37980,6102434.0,p122,p122,p122
303516,29420,212181.0,p27,p27,p27
121755,28140,2157990.0,p54,p54,p54
112659,35380,1270530.0,p58,p58,p58
305080,42200,446499.0,p9,p9,p9
152465,18140,2122271.0,p112,p112,p112
120091,33100,6166488.0,p102,p102,p102
304013,38060,4948203.0,p28,p28,p28
140704,14460,4873019.0,p131,p131,p131
147727,43780,323613.0,p105,p105,p105
152861,16740,2636883.0,p97,p97,p97
300859,38060,4948203.0,p28,p28,p28
305932,37100,846006.0,p10,p10,p10
154056,36740,2608147.0,p101,p101,p101
139286,35620_p127,2528791.459936988,p127,p127,p127
143954,37980,6102434.0,p122,p122,p122
153665,45780,641816.0,p111,p111,p111
112438,12940,854884.0,p58,p58,p58
301382,41740,3338330.0,p11,p11,p11
146326,12580,2800053.0,p123,p123,p123
308494,31080,13214799.0,p10,p10,p10
129145,31140,1265108.0,p109,p109,p109
310510,40900,2363730.0,p9,p9,p9
111924,35380,1270530.0,p58,p58,p58
122842,16700,802122.0,p96,p96,p96
136459,35300,854757.0,p132,p132,p132
115353,34980,1934317.0,p92,p92,p92
152464,18140,2122271.0,p112,p112,p112
143972,47220,149527.0,p126,p126,p126
201618,39340,648252.0,p25,p25,p25
122388,22220,534904.0,p56,p56,p56
203852,19740,2967239.0,p33,p33,p33
153362,37900,400561.0,p82,p82,p82
153876,10420,703479.0,p111,p111,p111
152396,18140,2122271.0,p112,p112,p112
202088,19740,2967239.0,p33,p33,p33
115534,34980,1934317.0,p92,p92,p92
112088,42340,393353.0,p94,p94,p94
147100,47260,1768901.0,p99,p99,p99
201924,41620,1232696.0,p25,p25,p25
121757,28140,2157990.0,p54,p54,p54
113020,17140,2221208.0,p114,p114,p114
114301,26620,471824.0,p89,p89,p89
303720,41740,3338330.0,p11,p11,p11
112484,12940,854884.0,p58,p58,p58
309691,12420,2227083.0,p64,p64,p64
130400,19820,4319629.0,p103,p103,p103
136467,35300,854757.0,p132,p132,p132
134654,16980,9458539.0,p80,p80,p80
155180,34980,1934317.0,p92,p92,p92
147326,26900,2074537.0,p106,p106,p106
117690,28140,2157990.0,p54,p54,p54
153451,18880,284809.0,p91,p91,p91
202184,19740,2967239.0,p33,p33,p33
148135,34980,1934317.0,p92,p92,p92
300997,38060,4948203.0,p28,p28,p28
107863,22220,534904.0,p56,p56,p56
108633,35840,836995.0,p101,p101,p101
128436,19820,4319629.0,p103,p103,p103
151647,18140,2122271.0,p112,p112,p112
123609,14100,83194.0,p122,p122,p122
134794,35620_p127,2528791.459936988,p127,p127,p127
112486,12940,854884.0,p58,p58,p58
148519,16860,565194.0,p92,p92,p92
304129,31080,13214799.0,p10,p10,p10
303873,41700,2550960.0,p65,p65,p65
112485,12940,854884.0,p58,p58,p58
136447,25540,1204877.0,p132,p132,p132
120779,32820,1346045.0,p92,p92,p92
151305,37340,601942.0,p102,p102,p102
124429,16980,9458539.0,p80,p80,p80
307101,13140,392563.0,p66,p66,p66
116221,12060,6020364.0,p94,p94,p94
151979,27260,1559514.0,p101,p101,p101
147846,40060,1291900.0,p99,p99,p99
111350,12060,6020364.0,p94,p94,p94
115130,20500,644367.0,p98,p98,p98
120956,28140,2157990.0,p54,p54,p54
111047,26620,471824.0,p89,p89,p89
124319,37340,601942.0,p102,p102,p102
112509,12940,854884.0,p58,p58,p58
127703,45300,3194831.0,p101,p101,p101
112202,35380,1270530.0,p58,p58,p58
149444,27140,594806.0,p87,p87,p87
143524,33460,3640043.0,p43,p43,p43
123610,14100,83194.0,p122,p122,p122
120344,45300,3194831.0,p101,p101,p101
306581,29820,2266715.0,p13,p13,p13
151061,24860,920477.0,p95,p95,p95
128451,19820,4319629.0,p103,p103,p103
151417,45300,3194831.0,p101,p101,p101
111877,12940,854884.0,p58,p58,p58
305850,12420,2227083.0,p64,p64,p64
132616,35620_p126,6585382.235587343,p126,p126,p126
120263,36740,2608147.0,p101,p101,p101
161533,27260,1559514.0,p101,p101,p101
114736,26620,471824.0,p89,p89,p89
120332,45300,3194831.0,p101,p101,p101
150838,27260,1559514.0,p101,p101,p101
150804,27260,1559514.0,p101,p101,p101
307106,19100,7573136.0,p63,p63,p63
150567,38940,489297.0,p102,p102,p102
130399,19820,4319629.0,p103,p103,p103
302326,38060,4948203.0,p28,p28,p28
128440,19820,4319629.0,p103,p103,p103
148091,28940,869046.0,p92,p92,p92
310204,31080,13214799.0,p10,p10,p10
150231,35380,1270530.0,p58,p58,p58
114133,35380,1270530.0,p58,p58,p58
310051,29820,2266715.0,p13,p13,p13
308206,31080,13214799.0,p10,p10,p10
143610,35620_p126,6585382.235587343,p126,p126,p126
117609,28140,2157990.0,p54,p54,p54
146475,14100,83194.0,p122,p122,p122
203800,19740,2967239.0,p33,p33,p33
113602,18140,2122271.0,p112,p112,p112
151676,45300,3194831.0,p101,p101,p101
308780,26420,7066141.0,p67,p67,p67
148152,34980,1934317.0,p92,p92,p92
146248,47900,6280487.0,p123,p123,p123
117498,28140,2157990.0,p54,p54,p54
148699,29460,724777.0,p101,p101,p101
117307,22220,534904.0,p56,p56,p56
300106,40900,2363730.0,p9,p9,p9
140719,14460,4873019.0,p131,p131,p131
144066,15380,1127983.0,p127,p127,p127
150753,36740,2608147.0,p101,p101,p101
122603,37900,400561.0,p82,p82,p82
307342,41740,3338330.0,p11,p11,p11
151567,29460,724777.0,p101,p101,p101
147836,40060,1291900.0,p99,p99,p99
203027,19740,2967239.0,p33,p33,p33
146226,16980,9458539.0,p80,p80,p80
115252,39580,1390785.0,p98,p98,p98
200360,42660,3979845.0,p1,p1,p1
150020,43340,394706.0,p58,p58,p58
158122,39100,679158.0,p127,p127,p127
112510,12940,854884.0,p58,p58,p58
201297,25840,89553.0,p5,p5,p5
205185,19740,2967239.0,p33,p33,p33
123462,49620,449058.0,p122,p122,p122
124176,49620,449058.0,p122,p122,p122
115179,39580,1390785.0,p98,p98,p98
140673,14460,4873019.0,p131,p131,p131
145556,15380,1127983.0,p127,p127,p127
307039,31080,13214799.0,p10,p10,p10
146289,12580,2800053.0,p123,p123,p123
304186,40140,4650631.0,p10,p10,p10
143525,33460,3640043.0,p43,p43,p43
120703,18880,284809.0,p91,p91,p91
117458,44180,470300.0,p55,p55,p55
301920,31080,13214799.0,p10,p10,p10
147937,47260,1768901.0,p99,p99,p99
150711,33100,6166488.0,p102,p102,p102
155519,17140,2221208.0,p114,p114,p114
302890,10740,918018.0,p31,p31,p31
120247,36740,2608147.0,p101,p101,p101
152223,28940,869046.0,p92,p92,p92
147476,10900,844052.0,p122,p122,p122
147474,10900,844052.0,p122,p122,p122
136774,12300,122302.0,p134,p134,p134
117641,28140,2157990.0,p54,p54,p54
150919,33100,6166488.0,p102,p102,p102
148547,28940,869046.0,p92,p92,p92
123851,25420,577941.0,p122,p122,p122
151738,36740,2608147.0,p101,p101,p101
146188,47900,6280487.0,p123,p123,p123
151788,37340,601942.0,p102,p102,p102
132948,10900,844052.0,p122,p122,p122
144019,10900,844052.0,p122,p122,p122
147845,40060,1291900.0,p99,p99,p99
124950,37980,6102434.0,p122,p122,p122
304286,38060,4948203.0,p28,p28,p28
116084,12060,6020364.0,p94,p94,p94
148174,34980,1934317.0,p92,p92,p92
146335,40060,1291900.0,p99,p99,p99
121864,22900,250368.0,p56,p56,p56
304450,31080,13214799.0,p10,p10,p10
144391,10900,844052.0,p122,p122,p122
122396,44180,470300.0,p55,p55,p55
148167,34980,1934317.0,p92,p92,p92
150264,35380,1270530.0,p58,p58,p58
117541,28140,2157990.0,p54,p54,p54
154496,45300,3194831.0,p101,p101,p101
120373,45300,3194831.0,p101,p101,p101
144556,33460,3640043.0,p43,p43,p43
111518,12060,6020364.0,p94,p94,p94
117399,28140,2157990.0,p54,p54,p54
121756,28140,2157990.0,p54,p54,p54
120333,45300,3194831.0,p101,p101,p101
143959,37980,6102434.0,p122,p122,p122
128238,20100,180786.0,p125,p125,p125
146507,37980,6102434.0,p122,p122,p122
300995,41940,1990660.0,p9,p9,p9
308294,38060,4948203.0,p28,p28,p28
304093,43420,125922.0,p28,p28,p28
148158,34980,1934317.0,p92,p92,p92
120509,27260,1559514.0,p101,p101,p101
128435,19820,4319629.0,p103,p103,p103
134793,35620_p127,2528791.459936988,p127,p127,p127
143527,33460,3640043.0,p43,p43,p43
120574,38940,489297.0,p102,p102,p102
149384,36420,1408950.0,p50,p50,p50
115367,27740,203649.0,p92,p92,p92
310101,38060,4948203.0,p28,p28,p28
147050,47260,1768901.0,p99,p99,p99
123419,37980,6102434.0,p122,p122,p122
127501,37980,6102434.0,p122,p122,p122
116622,12060,6020364.0,p94,p94,p94
205233,41620,1232696.0,p25,p25,p25
146219,19340,379172.0,p81,p81,p81
302392,38060,4948203.0,p28,p28,p28
307373,31080,13214799.0,p10,p10,p10
303820,41740,3338330.0,p11,p11,p11
154362,32820,1346045.0,p92,p92,p92
151538,29460,724777.0,p101,p101,p101
112513,12940,854884.0,p58,p58,p58
143579,33460,3640043.0,p43,p43,p43
122879,25180,288104.0,p121,p121,p121
133141,35620_p126,6585382.235587343,p126,p126,p126
147837,40060,1291900.0,p99,p99,p99
155179,34980,1934317.0,p92,p92,p92
146589,49620,449058.0,p122,p122,p122
123579,21500,269728.0,p122,p122,p122
144523,16980,9458539.0,p80,p80,p80
147768,28700,307202.0,p92,p92,p92
122188,19340,379172.0,p81,p81,p81
132611,35620_p126,6585382.235587343,p126,p126,p126
153511,34980,1934317.0,p92,p92,p92
155326,16620,257074.0,p117,p117,p117
304694,42220,494336.0,p9,p9,p9
146230,16980,9458539.0,p80,p80,p80
148215,40060,1291900.0,p99,p99,p99
116287,12060,6020364.0,p94,p94,p94
304338,31080,13214799.0,p10,p10,p10
308325,31080,13214799.0,p10,p10,p10
132604,35620_p126,6585382.235587343,p126,p126,p126
203795,19740,2967239.0,p33,p33,p33
144496,16980,9458539.0,p80,p80,p80
111557,12060,6020364.0,p94,p94,p94
147051,47260,1768901.0,p99,p99,p99
117546,28140,2157990.0,p54,p54,p54
148097,28940,869046.0,p92,p92,p92
122189,19340,379172.0,p81,p81,p81
132612,35620_p126,6585382.235587343,p126,p126,p126
149843,12940,854884.0,p58,p58,p58
301524,40140,4650631.0,p10,p10,p10
112615,35380,1270530.0,p58,p58,p58
151967,15980,770577.0,p101,p101,p101
149221,36420,1408950.0,p50,p50,p50
115176,39580,1390785.0,p98,p98,p98
308197,41940,1990660.0,p9,p9,p9
152079,12060,6020364.0,p94,p94,p94
301108,31080,13214799.0,p10,p10,p10
144013,37980,6102434.0,p122,p122,p122
117706,41180,2803228.0,p72,p72,p72
202089,19740,2967239.0,p33,p33,p33
150265,35380,1270530.0,p58,p58,p58
122190,19340,379172.0,p81,p81,p81
149640,36420,1408950.0,p50,p50,p50
151742,19660,668365.0,p101,p101,p101
133139,35620_p126,6585382.235587343,p126,p126,p126
116279,12060,6020364.0,p94,p94,p94
120271,36740,2608147.0,p101,p101,p101
200993,25840,89553.0,p5,p5,p5
304470,38060,4948203.0,p28,p28,p28
202112,19740,2967239.0,p33,p33,p33
155178,34980,1934317.0,p92,p92,p92
133458,14460,4873019.0,p131,p131,p131
113019,17140,2221208.0,p114,p114,p114
144015,37980,6102434.0,p122,p122,p122
308540,31080,13214799.0,p10,p10,p10
108595,33100,6166488.0,p102,p102,p102
303308,40140,4650631.0,p10,p10,p10
136325,39300,1624578.0,p133,p133,p133
300829,31080,13214799.0,p10,p10,p10
112664,35380,1270530.0,p58,p58,p58
154493,35840,836995.0,p101,p101,p101
308367,31080,13214799.0,p10,p10,p10
154283,18140,2122271.0,p112,p112,p112
117407,28140,2157990.0,p54,p54,p54
124277,29460,724777.0,p101,p101,p101
123611,14100,83194.0,p122,p122,p122
134658,16980,9458539.0,p80,p80,p80
151939,33100,6166488.0,p102,p102,p102
113511,39580,1390785.0,p98,p98,p98
117408,28140,2157990.0,p54,p54,p54
115314,34980,1934317.0,p92,p92,p92
122989,36740,2608147.0,p101,p101,p101
300626,46060,1047279.0,p30,p30,p30
133428,12700,212990.0,p131,p131,p131
150230,35380,1270530.0,p58,p58,p58
133895,47900,6280487.0,p123,p123,p123
147033,47260,1768901.0,p99,p99,p99
146120,21500,269728.0,p122,p122,p122
113479,39580,1390785.0,p98,p98,p98
133429,12700,212990.0,p131,p131,p131
112526,12940,854884.0,p58,p58,p58
112613,35380,1270530.0,p58,p58,p58
309096,40140,4650631.0,p10,p10,p10
146803,47900,6280487.0,p123,p123,p123
133427,12700,212990.0,p131,p131,p131
144637,19820,4319629.0,p103,p103,p103
148121,34980,1934317.0,p92,p92,p92
117393,28140,2157990.0,p54,p54,p54
115462,12940,854884.0,p58,p58,p58
152864,16740,2636883.0,p97,p97,p97
143624,35620_p126,6585382.235587343,p126,p126,p126
146368,40060,1291900.0,p99,p99,p99
153192,36740,2608147.0,p101,p101,p101
150912,38940,489297.0,p102,p102,p102
307783,40140,4650631.0,p10,p10,p10
115253,39580,1390785.0,p98,p98,p98
128433,19820,4319629.0,p103,p103,p103
150229,35380,1270530.0,p58,p58,p58
200369,42660,3979845.0,p1,p1,p1
128507,19820,4319629.0,p103,p103,p103
147559,40060,1291900.0,p99,p99,p99
146513,37980,6102434.0,p122,p122,p122
149459,32820,1346045.0,p92,p92,p92
301100,31080,13214799.0,p10,p10,p10
114129,35380,1270530.0,p58,p58,p58
150827,36740,2608147.0,p101,p101,p101
113662,18140,2122271.0,p112,p112,p112
112611,35380,1270530.0,p58,p58,p58
116075,28940,869046.0,p92,p92,p92
108701,29460,724777.0,p101,p101,p101
132625,35620_p126,6585382.235587343,p126,p126,p126
146767,12580,2800053.0,p123,p123,p123
111515,12060,6020364.0,p94,p94,p94
108722,19660,668365.0,p101,p101,p101
200995,38900,2492412.0,p5,p5,p5
203841,22660,356899.0,p33,p33,p33
303205,38060,4948203.0,p28,p28,p28
308877,40140,4650631.0,p10,p10,p10
309663,31080,13214799.0,p10,p10,p10
117672,28140,2157990.0,p54,p54,p54
117288,30780,742384.0,p85,p85,p85
116163,12060,6020364.0,p94,p94,p94
309553,31080,13214799.0,p10,p10,p10
146336,40060,1291900.0,p99,p99,p99
120148,33100,6166488.0,p102,p102,p102
151739,36740,2608147.0,p101,p101,p101
114308,35380,1270530.0,p58,p58,p58
111519,12060,6020364.0,p94,p94,p94
111514,12060,6020364.0,p94,p94,p94
152588,42340,393353.0,p94,p94,p94
309703,31080,13214799.0,p10,p10,p10
133140,35620_p126,6585382.235587343,p126,p126,p126
136344,14460,4873019.0,p131,p131,p131
304335,26420,7066141.0,p67,p67,p67
150777,19660,668365.0,p101,p101,p101
120277,37340,601942.0,p102,p102,p102
146247,12580,2800053.0,p123,p123,p123
116620,12060,6020364.0,p94,p94,p94
148126,34980,1934317.0,p92,p92,p92
122285,16980,9458539.0,p80,p80,p80
139771,49340,947404.0,p131,p131,p131
151944,33100,6166488.0,p102,p102,p102
206384,41620,1232696.0,p25,p25,p25
146246,12580,2800053.0,p123,p123,p123
301533,28660,460303.0,p63,p63,p63
301747,41700,2550960.0,p65,p65,p65
150259,35380,1270530.0,p58,p58,p58
116832,42340,393353.0,p94,p94,p94
306648,28660,460303.0,p63,p63,p63
143623,35620_p126,6585382.235587343,p126,p126,p126
151741,19660,668365.0,p101,p101,p101
308844,31080,13214799.0,p10,p10,p10
120780,32820,1346045.0,p92,p92,p92
115872,12060,6020364.0,p94,p94,p94
153510,34980,1934317.0,p92,p92,p92
151681,45300,3194831.0,p101,p101,p101
150257,35380,1270530.0,p58,p58,p58
305818,29820,2266715.0,p13,p13,p13
150001,30780,742384.0,p85,p85,p85
150813,36740,2608147.0,p101,p101,p101
147099,47260,1768901.0,p99,p99,p99
110550,25060,417665.0,p87,p87,p87
201571,36260,683864.0,p25,p25,p25
111558,12060,6020364.0,p94,p94,p94
302319,19100,7573136.0,p63,p63,p63
150606,33100,6166488.0,p102,p102,p102
302072,41860,4731803.0,p9,p9,p9
117653,28140,2157990.0,p54,p54,p54
117289,30780,742384.0,p85,p85,p85
120252,36740,2608147.0,p101,p101,p101
133862,34820,496901.0,p96,p96,p96
117290,30780,742384.0,p85,p85,p85
147972,47260,1768901.0,p99,p99,p99
144065,15380,1127983.0,p127,p127,p127
201004,25840,89553.0,p5,p5,p5
149034,36420,1408950.0,p50,p50,p50
125223,31140,1265108.0,p109,p109,p109
154285,28700,307202.0,p92,p92,p92
308840,13140,392563.0,p66,p66,p66
116217,12060,6020364.0,p94,p94,p94
117523,28140,2157990.0,p54,p54,p54
304948,38060,4948203.0,p28,p28,p28
116019,12060,6020364.0,p94,p94,p94
153280,26900,2074537.0,p106,p106,p106
303513,26420,7066141.0,p67,p67,p67
108281,27260,1559514.0,p101,p101,p101
121246,28140,2157990.0,p54,p54,p54
154069,15980,770577.0,p101,p101,p101
300914,13140,392563.0,p66,p66,p66
147231,22180,526719.0,p98,p98,p98
117625,28140,2157990.0,p54,p54,p54
120272,36740,2608147.0,p101,p101,p101
108545,37340,601942.0,p102,p102,p102
146249,47900,6280487.0,p123,p123,p123
151428,45300,3194831.0,p101,p101,p101
144661,11460,367601.0,p103,p103,p103
309442,12420,2227083.0,p64,p64,p64
146511,37980,6102434.0,p122,p122,p122
122243,16980,9458539.0,p80,p80,p80
147923,47260,1768901.0,p99,p99,p99
148549,28940,869046.0,p92,p92,p92
136072,10580,880381.0,p127,p127,p127
151851,33100,6166488.0,p102,p102,p102
150856,27260,1559514.0,p101,p101,p101
155027,31140,1265108.0,p109,p109,p109
300429,31080,13214799.0,p10,p10,p10
206387,36260,683864.0,p25,p25,p25
153199,27260,1559514.0,p101,p101,p101
113999,22180,526719.0,p98,p98,p98
203870,19740,2967239.0,p33,p33,p33
147039,47260,1768901.0,p99,p99,p99
151467,27260,1559514.0,p101,p101,p101
115177,39580,1390785.0,p98,p98,p98
128512,19820,4319629.0,p103,p103,p103
204089,19740,2967239.0,p33,p33,p33
148146,34980,1934317.0,p92,p92,p92
115502,47260,1768901.0,p99,p99,p99
145555,15380,1127983.0,p127,p127,p127
117485,28140,2157990.0,p54,p54,p54
146290,12580,2800053.0,p123,p123,p123
115871,12060,6020364.0,p94,p94,p94
116085,12060,6020364.0,p94,p94,p94
116555,12060,6020364.0,p94,p94,p94
308746,19100,7573136.0,p63,p63,p63
306592,19100,7573136.0,p63,p63,p63
148555,28940,869046.0,p92,p92,p92
149851,12940,854884.0,p58,p58,p58
117811,41180,2803228.0,p72,p72,p72
153604,26900,2074537.0,p106,p106,p106
307710,12420,2227083.0,p64,p64,p64
153310,26900,2074537.0,p106,p106,p106
119379,46140,998626.0,p51,p51,p51
116041,12060,6020364.0,p94,p94,p94
143769,36300,107740.0,p127,p127,p127
149703,46140,998626.0,p51,p51,p51
117170,28140,2157990.0,p54,p54,p54
134653,16980,9458539.0,p80,p80,p80
148124,34980,1934317.0,p92,p92,p92
116039,12060,6020364.0,p94,p94,p94
151907,33100,6166488.0,p102,p102,p102
150967,38300,2317600.0,p115,p115,p115
